artist_name,listeners,tag
Joy Anonymous,79852,house
Afro Medusa,157391,house
Hogland,68155,deep house
Hogland,68155,house
Francis Mercier,84779,deep house
Francis Mercier,84779,house
Larry Heard,98780,deep house
Larry Heard,98780,house
Patrick Holland,74672,house
SyENCE,67385,house
Dwilly,63827,house
Biicla,55437,deep house
Biicla,55437,house
Mahalo,99738,deep house
Mahalo,99738,house
JLV,90673,house
Croatia Squad,99126,deep house
Croatia Squad,99126,house
Croatia Squad,99126,tech house
Watermät,121697,deep house
Watermät,121697,house
Essel,92869,house
Marcus Layton,126919,house
Patrick Topping,94458,deep house
Patrick Topping,94458,house
Patrick Topping,94458,tech house
Third Party,85159,house
Milk & Sugar,171439,house
Supafly,56448,house
MoBlack,83278,deep house
MoBlack,83278,house
Diz,80330,deep house
Diz,80330,house
Bronze Whale,77299,house
Offer Nissim,69040,house
VisionV,73959,deep house
VisionV,73959,house
Gerry Read,117037,house
Gerry Read,117037,tech house
Tskinz,52589,house
GOODBOYS,110581,deep house
GOODBOYS,110581,house
Justin Martin,122193,deep house
Justin Martin,122193,house
Justin Martin,122193,tech house
Harrison BDP,57540,deep house
Harrison BDP,57540,house
Harrison BDP,57540,tech house
Dr. Kucho!,119943,house
Calvo,90341,house
Yung Felix,50118,house
Franky Rizardo,104047,house
Franky Rizardo,104047,tech house
Antoine Clamaran,176595,house
Rolipso,88060,house
Storm Queen,126838,house
Ginchy,67778,techno
Ginchy,67778,house
Lexer,89784,house
Todd Terry,131062,house
Gadjo,137114,house
Hannah Wants,111751,house
Hannah Wants,111751,tech house
No Emotion,47467,deep house
No Emotion,47467,house
Sandro Silva,129622,house
Rezident,65372,house
DAISHI DANCE,30905,house
Demuja,67288,deep house
Demuja,67288,house
Jack J,86912,deep house
Jack J,86912,house
LayUp,65113,house
Jess Bays,98210,house
Shiba San,95601,deep house
Shiba San,95601,house
Shiba San,95601,tech house
Walker & Royce,75653,house
Walker & Royce,75653,tech house
The Egg,163070,house
MATTN,81342,house
Redondo,106405,house
Redondo,106405,tech house
Black Loops,68506,deep house
Black Loops,68506,house
Harvey Sutherland,76379,deep house
Harvey Sutherland,76379,house
mischluft,40534,house
twoloud,99257,house
Peyton,107396,house
ATFC,141604,house
ATFC,141604,tech house
Albin Myers,88611,house
TJR,127466,house
Ian Asher,49675,house
Funkin Matt,77804,house
Dj Streaks,67788,deep house
Dj Streaks,67788,house
Tonic Walter,67023,deep house
Tonic Walter,67023,house
Offaiah,99382,house
Ananda Project,111199,deep house
Ananda Project,111199,house
Martin Tungevaag,94900,house
Bisken,51470,deep house
Bisken,51470,house
Never Dull,67951,house
Oliver Koletzki & Fran,79123,house
FAUL & Wad,99276,deep house
FAUL & Wad,99276,house
Anabel Englund,76241,deep house
Anabel Englund,76241,house
Tour-Maubourg,66554,deep house
Tour-Maubourg,66554,house
zombic,58397,house
Tony Romera,68377,house
Tony Romera,68377,tech house
mcvert,58026,house
moonlght,69367,deep house
moonlght,69367,techno
moonlght,69367,house
moonlght,69367,tech house
Staplegun,70718,house
Bodybangers,101791,house
DJ Planet Express,63588,house
Dam Swindle,75023,deep house
Dam Swindle,75023,house
Ahrix,65081,house
Kideko,104730,house
Pat Lok,78485,house
Steff da Campo,86946,house
Maur,68046,house
16Bl,44037,deep house
16Bl,44037,house
Infinity Ink,94230,house
Dominica,79955,house
Deepest Blue,132661,house
The Source,148473,house
Louie Vega,101777,deep house
Louie Vega,101777,house
Junior Caldera,90359,house
Modd,32436,deep house
Modd,32436,house
Massano,49811,house
Kevin McKay,87588,house
Kevin McKay,87588,tech house
Palms Trax,63673,deep house
Palms Trax,63673,house
ЛАУД,22623,house
Sean Finn,100402,house
Rasster,75425,deep house
Rasster,75425,house
Rasster,75425,tech house
Lemtom,64036,deep house
Lemtom,64036,house
Bodysync,54960,house
Tom Enzy,86546,house
Andro,35208,house
Tough Love,112460,deep house
Tough Love,112460,house
Tough Love,112460,tech house
Tom VR,62016,deep house
Tom VR,62016,house
Tom VR,62016,tech house
Delacour,77218,deep house
Delacour,77218,house
Viken Arman,59066,deep house
Viken Arman,59066,house
yungalligator,33348,house
WYR GEMI,38505,house
David Vendetta,141828,house
Victor Lou,40454,house
Charlie Jeer,75653,house
Volac,71337,deep house
Volac,71337,house
Volac,71337,tech house
Giorgio Gee,62805,deep house
Giorgio Gee,62805,house
S-Connection,55112,house
DJ Kuba,73791,house
San Pacho,61500,house
San Pacho,61500,tech house
Narcotic Thrust,143634,house
Tell,63770,deep house
Tell,63770,house
Harddope,57729,deep house
Harddope,57729,house
Ninetoes,106999,house
Michael Mind Project,99339,house
Henry Fong,74990,house
Djibouti,69419,deep house
Djibouti,69419,house
Kryder,89246,house
Township Rebellion,50215,house
Max Oazo,40186,house
John Gibbons,93314,house
Cajmere,103286,house
PJ,86282,house
Kav Verhouzer,98459,techno
Kav Verhouzer,98459,house
Harold van Lennep,85851,deep house
Harold van Lennep,85851,house
Justin Oh,42989,house
Bella Boo,71708,deep house
Bella Boo,71708,house
Bella Boo,71708,tech house
Valante,61204,house
DJ GOJA,42867,deep house
DJ GOJA,42867,house
Roy Davis Jr.,106541,deep house
Roy Davis Jr.,106541,house
A.A.L (Against All Logic),22336,deep house
A.A.L (Against All Logic),22336,house
Charming Horses,88989,house
Joey Negro,125658,house
Danny Romero,65635,house
Sirens Of Lesbos,96284,deep house
Sirens Of Lesbos,96284,house
Spencer & Hill,120871,house
Barbara Tucker,107714,house
Interupt,44350,house
Phonat,84879,house
Sander Kleinenberg,167625,house
Jonas Aden,59085,house
Ape Escape,33386,house
Stefy De Cicco,80317,house
MARTEN HØRGER,63965,house
RAFFA GUIDO,65381,techno
RAFFA GUIDO,65381,house
jamesjamesjames,62501,house
Funkerman,177125,house
EA7,28038,house
Jaydee,142974,house
Young Marco,76703,deep house
Young Marco,76703,house
Anish Kumar,55567,house
DJ Q,71621,house
Matvey Emerson,81904,house
Arem Ozguc,64727,deep house
Arem Ozguc,64727,house
Arem Ozguc,64727,tech house
Cirez D,119905,house
Cirez D,119905,tech house
Eloi,20222,deep house
Eloi,20222,house
Santos,84466,house
Santos,84466,tech house
Star Party,61292,house
Revelries,89387,house
Panteros666,58709,house
ItsArius,70088,deep house
ItsArius,70088,house
Scott Grooves,213477,deep house
Scott Grooves,213477,house
Tieks,94625,house
Josh Baker,36190,house
Blinkie,75351,deep house
Blinkie,75351,house
Shaolin Cowboy,45015,house
Subshock & Evangelos,45535,house
LongStoryShort,41259,house
Takeshi Nakatsuka,38286,house
woodcamp,75744,house
Seeing Double,50985,house
Seeing Double,50985,tech house
Carlita,68268,house
LEFTWING : KODY,68970,house
LEFTWING : KODY,68970,tech house
Deniz Koyu,118233,house
Lucas Nord,110207,house
Will Clarke,76598,house
Will Clarke,76598,tech house
X-Coast,51903,deep house
X-Coast,51903,house
Pang!,96272,house
DEX 1200,66004,deep house
DEX 1200,66004,house
JYYE,70325,house
Helsloot,57107,deep house
Helsloot,57107,house
Yu Su,52776,house
Quarterhead,75566,house
Falden,65259,deep house
Falden,65259,house
Who's Who,51210,house
Slackjaw,20394,house
Slackjaw,20394,tech house
Black Caviar,89163,house
Gramophonedzie,114141,house
Friend Within,73373,house
Friend Within,73373,tech house
DATSKO,45977,deep house
DATSKO,45977,house
Braxton,44005,house
Robbie Doherty,56785,house
KiLLTEQ,20113,house
Mind Against,61398,deep house
Mind Against,61398,techno
Mind Against,61398,house
Mind Against,61398,tech house
Loure,51461,deep house
Loure,51461,house
Viva La Panda,60155,house
Tortured Soul,59484,deep house
Tortured Soul,59484,house
Lady Bee,77658,house
Tony Junior,76301,house
Thomas Newson,88384,house
Soulsearcher,101946,house
Hervé,68045,house
DJ Victor,38762,house
Sasha Lopez,67821,house
Yann Muller,48162,deep house
Yann Muller,48162,house
Yann Muller,48162,tech house
TWIN,41908,house
YTRAM,59417,deep house
YTRAM,59417,house
YTRAM,59417,tech house
Tomas Skyldeberg,47076,house
Boogie Pimps,134602,house
Kelvin Momo,13901,house
Sweely,43786,deep house
Sweely,43786,house
Sweely,43786,tech house
Dave Darell,112729,house
Oliver Dollar,81955,house
Oliver Dollar,81955,tech house
Coucheron,98952,house
Kyanu,36807,house
Shanti Celeste,58175,house
Shanti Celeste,58175,tech house
Funkstar De Luxe,97773,house
Adam K,87478,house
Terrence Parker,65662,house
Kenton Slash Demon,68366,deep house
Kenton Slash Demon,68366,house
Denis Sulta,67588,house
Denis Sulta,67588,tech house
Avicii & Sebastien Drums,118956,house
Avicii & Sebastien Drums,118956,tech house
Joachim Garraud,101107,house
Croquet Club,64231,house
Smokey Bubblin' B,63327,house
Циркониевый Браслет,17569,techno
Циркониевый Браслет,17569,house
Sébastien Léger,76279,house
Sébastien Léger,76279,tech house
Earth Trax,42964,deep house
Earth Trax,42964,house
Earth Trax,42964,tech house
Ejeca,60414,house
TEMPLIME,15370,house
David Morales,95458,house
STOTO,40671,house
Kris Menace,68442,house
Simon Doty,32379,house
Tom Budin,69060,house
SOUL LEGEND,74144,house
Freischwimmer,73260,deep house
Freischwimmer,73260,house
Hardrive,98377,house
Tocadisco,123019,house
Swedish House Mafia vs. Tinie Tempah,127546,house
Hed Kandi,63638,house
Phritz,21810,house
JackLNDN,64985,house
Ilkan Gunuc,51090,house
€URO TRA$H,35273,house
Blair Muir,65001,house
PH Electro,81516,house
Tove Lo & SG Lewis,11242,house
De'Lacy,108704,house
Masters at Work,121217,house
Flo Rida feat. David Guetta,84583,house
ProdByAbnormal,40269,house
D.K.,44659,house
Wet Fingers,47719,house
Joss Moog,90129,house
Davai,54761,house
Ron Trent,67455,deep house
Ron Trent,67455,house
Allan Natal,3486,house
Braaten,47003,deep house
Braaten,47003,house
Rob & Chris,54494,house
Jodie Harsh,55442,house
Villager,34964,house
Block & Crown,44048,house
ruxell,42575,house
Cody Currie,56267,deep house
Cody Currie,56267,house
Cody Currie,56267,tech house
Joe Smooth,105361,house
SK8,45940,house
Mark Blair,43945,house
Mark Blair,43945,tech house
Bad Boombox,35588,house
Colette,102762,deep house
Colette,102762,house
Jimi Jules,64378,house
Silicone Soul,95066,deep house
Silicone Soul,95066,house
Silicone Soul,95066,tech house
The Martinez Brothers,71027,deep house
The Martinez Brothers,71027,house
Matteo,37662,house
Sunset Bros,36857,deep house
Sunset Bros,36857,house
Crackazat,49033,house
C-Show,21407,house
Simon Field,61035,house
Fonzerelli,121940,house
D.J. Skyjump,1391,techno
D.J. Skyjump,1391,house
Rapossa,33813,house
Superfunk,96435,house
Kafé,23508,house
Anstandslos & Durchgeknallt,26329,deep house
Anstandslos & Durchgeknallt,26329,house
TECH IT DEEP,65502,house
Plastik Funk,80954,house
Zabo,42969,house
Rachael Starr,89300,house
Melleefresh,47319,house
Melleefresh,47319,tech house
Lukey,37153,house
Lukey,37153,tech house
Qulinez,87240,house
Samim,148767,house
Samim,148767,tech house
HÄWK,68203,deep house
HÄWK,68203,house
HÄWK,68203,tech house
Nico de Andrea,54408,deep house
Nico de Andrea,54408,house
Ovsky,23966,house
Tom Trago,67041,deep house
Tom Trago,67041,house
Amés,55053,house
M/A/R/R/S,109443,house
1-800 GIRLS,48432,deep house
1-800 GIRLS,48432,house
1-800 GIRLS,48432,tech house
iilliaa,45920,deep house
iilliaa,45920,house
Henri Pfr,68287,house
PS1,53876,deep house
PS1,53876,house
The Stickmen Project,44829,house
Pasocom Music Club,25699,house
Dave Winnel,66007,house
Dave Winnel,66007,tech house
leowi,49543,house
leowi,49543,tech house
Fouk,48780,house
Andrew Spencer,73578,house
Sideluv,32779,deep house
Sideluv,32779,house
Weiss (UK),71063,deep house
Weiss (UK),71063,house
Weiss (UK),71063,tech house
DJ S.K.T,63720,deep house
DJ S.K.T,63720,house
Alban Chela,42250,house
Arno Cost,90604,house
Jackson Homer,46033,house
Robert M,30381,house
Robert M,30381,tech house
Kokab,47434,house
Fadi Natour,292,house
Jay Eskar,34424,house
Alvaro,91386,house
Dj Dark,37443,techno
Dj Dark,37443,house
Hunee,56406,deep house
Hunee,56406,house
Braxe + Falcon,47465,house
Black Light Smoke,44353,house
Loods,48404,house
Consoul Trainin,52036,house
Sidney Charles,49469,house
Sidney Charles,49469,tech house
Soul Clap,67898,house
Soul Clap,67898,tech house
Willaris. K,39046,techno
Willaris. K,39046,house
Ida Corr Vs Fedde Le Grand,130588,house
Obli,44539,house
Hosini,48465,deep house
Hosini,48465,house
TV Noise,55812,house
Tullio,38354,deep house
Tullio,38354,house
Kurd Maverick,128230,house
Jordan Burns,40077,house
BRKLYN,54332,house
Alan Braxe & Fred Falke,110559,house
Waze & Odyssey,80888,house
Hoaprox,34899,house
Camille Jones,111268,house
Avicii vs. Nicky Romero,57691,house
BOOSTEREO,48489,deep house
BOOSTEREO,48489,house
Ben Delay,54308,house
Andy Morris,51788,house
Ruas Mc,12811,house
The First Station,28655,house
byor,51322,house
Phil Fuldner,78624,house
Moonwalk,45880,house
Moonwalk,45880,tech house
AXERO,40667,house
Jabbar,16522,house
Get Far,82332,house
Akasha System,28282,deep house
Akasha System,28282,house
Zwette,49882,house
TeuTeu,43751,house
Jean Elan,95035,house
Solu Music,93621,deep house
Solu Music,93621,house
Nexeri,44171,deep house
Nexeri,44171,house
Funky Destination,40046,deep house
Funky Destination,40046,house
Sandy B,79446,house
Danny G,32312,house
Wev,38376,house
Frank & Tony,34699,deep house
Frank & Tony,34699,house
Karma Kid,68814,house
Chantel Jeffries,51460,house
Lucas Dekker,69349,house
Fabio Rovazzi,27013,house
Tom Wilson,43857,techno
Tom Wilson,43857,house
Tiko's Groove,44577,house
Tiko's Groove,44577,tech house
Eva Shaw,63948,house
Piero Pirupa,55351,house
Piero Pirupa,55351,tech house
David Guetta & Showtek,55609,house
Mighty Dub Katz,116259,house
Lancelot,41787,house
Art Department,59728,deep house
Art Department,59728,house
Art Department,59728,tech house
Seth Hills,29174,house
IZECOLD,45789,house
Finger & Kadel,68989,house
DJ Licious,47528,house
MAM,51237,house
Route 8,40662,deep house
Route 8,40662,house
POLTERGST,38360,techno
POLTERGST,38360,house
Jessica Audiffred,29014,techno
Jessica Audiffred,29014,house
"Nadia Ali, Starkillers & Alex Kenji",73414,house
CMC$,56792,deep house
CMC$,56792,house
CMC$,56792,tech house
Blinders,37677,house
fwd/slash,45420,house
i-dep,27984,house
James Mac,55073,deep house
James Mac,55073,house
Jesse Rose,74972,house
Jesse Rose,74972,tech house
Boehm,75778,deep house
Boehm,75778,house
Lee Foss,58312,deep house
Lee Foss,58312,house
David Penn,53241,house
David Penn,53241,tech house
TMW,38182,house
Ape Drums,57736,deep house
Ape Drums,57736,house
Honeyluv,57004,house
Space Motion,39218,house
Hard Rock Sofa,93577,house
AceMo,39210,deep house
AceMo,39210,house
Roberto Surace,52895,house
Sebastian Davidson,43495,deep house
Sebastian Davidson,43495,house
Sebastian Davidson,43495,tech house
Sebastian Ingrosso & Alesso,55338,house
Cinthie,48891,deep house
Cinthie,48891,house
Sam Green,50894,techno
Sam Green,50894,house
2-4 Grooves,67201,house
Babsy.,37121,house
DJs From Mars,43218,house
Dirty Androids,14571,house
adryiano,37995,deep house
adryiano,37995,house
2,76817,house
Refeci,33431,house
The Source & Candi Staton,63066,house
Kayote,43200,deep house
Kayote,43200,house
Marcapasos,42814,house
Gregor Salto,81197,house
Twelve,42680,house
New Jackson,40853,deep house
New Jackson,40853,house
Krmoni,36782,house
Fareoh,46940,house
The Tamperer,57899,house
DJ Houseplants,27583,house
Sans Souci,40952,house
Sophie Francis,49818,house
Freaks,115646,house
Alison Limerick,84750,house
Parah Dice,48357,house
Tornado Wallace,40731,deep house
Tornado Wallace,40731,house
Michelle Weeks,40548,house
DRay,43029,deep house
DRay,43029,house
Nyday,48151,deep house
Nyday,48151,house
JETFIRE,50346,house
Ted Jasper,50303,house
SimGretina,13628,house
Duan Wasi,55215,house
Azzido Da Bass,109548,house
Tom & Collins,50144,house
Rafael Cerato,31053,techno
Rafael Cerato,31053,house
GRAViiTY,26384,house
Massimiliano Pagliara,32827,deep house
Massimiliano Pagliara,32827,house
NALYRO,39282,deep house
NALYRO,39282,house
Jay Daniel,48589,house
Zen/it,36395,deep house
Zen/it,36395,house
Sunscreem,53843,house
Praise Cats,68210,house
New Beat Order,33698,house
HOTLAP,45471,deep house
HOTLAP,45471,house
Ivan Gough & Feenixpawl feat. Georgi Kay,59983,house
Studio Apartment,40403,house
MikeQ,36805,house
Zedd & Katy Perry,15852,house
The Count & Sinden,63797,house
THYPONYX,30927,house
vibessmusic,15622,deep house
vibessmusic,15622,house
Newera,42997,deep house
Newera,42997,house
The Drill,119669,house
Wekeed,55202,house
Bam Bam,55952,house
Popov,7483,techno
Popov,7483,house
The Ones,70969,house
2Hounds,38480,deep house
2Hounds,38480,house
Marc Philippe,17681,deep house
Marc Philippe,17681,house
Off The Meds,33068,techno
Off The Meds,33068,house
Life on Planets,38278,house
Reel People,47128,house
Faul & Wad Ad vs. Pnau,47587,house
Pale Blue,39052,deep house
Pale Blue,39052,house
Pale Blue,39052,tech house
Djoko,28720,deep house
Djoko,28720,house
Djoko,28720,tech house
Avicii & Nicky Romero,44951,house
DJ Tonka,63340,house
Noxygen,30533,house
Class Fools,45671,house
Erick Morillo,94286,house
Manuel Riva,27783,house
Douvelle19,31113,house
Obsimo,31832,house
Boris Dlugosch,71897,house
Henry Wu,36358,house
LXRY PXNK,28841,house
Feather,31903,deep house
Feather,31903,house
Palmbomen II,24396,house
Mario Basanov,51668,deep house
Mario Basanov,51668,house
Mario Basanov,51668,tech house
Malarkey,44847,house
Sam Alfred,20073,house
Sam Alfred,20073,tech house
ShObY,44091,deep house
ShObY,44091,house
Becks,18211,house
KIDSØ,38083,house
Sgt Slick,49036,house
